Date,Ticker,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI_14,ROC_10,MACD,MACD_Signal
2020-03-05,AAPL,71.08554077148438,72.69449642985231,70.71909308665877,71.71650028960082,187572800,74.54464172363281,58.94561460494995,37.541884347592216,-8.548238807511288,1.4992511304937537,2.967093884088133
2020-03-06,AAPL,70.14151763916016,70.5759151634938,68.24862422437134,68.43548440571074,226176800,74.57231872558594,59.07196729660034,36.398082374103716,-7.6729108907351335,1.1080979361230519,2.595294694495117
2020-03-09,AAPL,64.5938720703125,67.48660157527603,63.82457638904733,64.00658563730508,286744800,74.48773544311524,59.17517475128174,32.265876662615625,-10.735120539693936,0.28123508770126904,2.1324827731363474
2020-03-10,AAPL,69.24603271484375,69.5129811258908,65.37044835521063,67.25606913589775,285290000,74.46888626098632,59.30539421081543,38.29358402885162,-0.9511129638986531,-0.17127078324723755,1.6717320618596305
2020-03-11,AAPL,66.84109497070312,68.24620887014642,65.97472890691317,67.31675128375106,255598800,74.402470703125,59.42441864013672,36.8099336542647,-5.884140003985504,-0.5828775398381225,1.22081014152008
2020-03-12,AAPL,60.24020767211914,65.52333058622261,60.18439253845632,62.11126440817364,418474000,74.1957089996338,59.51132831573487,32.94568549084501,-9.246129991816318,-1.290559647189923,0.7185361837780795
2020-03-13,AAPL,67.45748901367188,67.93071607578169,61.38565875889742,64.28325061879912,370732000,74.12297966003418,59.6353463935852,45.06857766023419,1.6864110023608558,-1.904385759568008,0.19395179510886196
2020-03-16,AAPL,58.77928161621094,62.87327141626091,58.242959402399286,58.716182706946256,322423600,73.8442440032959,59.71486726760864,40.05291876776212,-18.941796425632273,-2.903658268636619,-0.4255702176402343
2020-03-17,AAPL,61.36381149291992,62.51653302875141,57.85467155764232,60.06547737431807,324056000,73.631337890625,59.81119428634644,41.59307007119462,-12.601957966760594,-3.732554653645373,-1.086967104841262
2020-03-18,AAPL,59.86163711547852,60.66975874633833,57.54405159077075,58.18715325527487,300233600,73.37691246032715,59.90213857650757,43.99893280696011,-18.52084331332609,-4.70628390525944,-1.8108304649248976
2020-03-19,AAPL,59.40296936035156,61.35896164078844,58.876356338925326,60.036361741511776,271857200,73.12014091491699,59.98316679000855,43.661278496098255,-16.434525621305003,-5.06231359948152,-2.4611270918362225
2020-03-20,AAPL,55.63173675537109,61.11385462075303,55.33081345438568,59.98539501929856,401693200,72.7647029876709,60.04185209274292,33.86073581376013,-20.68643703780973,-5.284148936407995,-3.025731460750577
2020-03-23,AAPL,54.44988632202149,55.45215178207589,51.59598260057971,55.35022704591594,336752800,72.35444473266601,60.091405849456784,34.60245511793197,-15.704254015379284,-5.36178273109747,-3.492941714819956
2020-03-24,AAPL,59.91259765625,60.10916707001685,56.85969513959366,57.359613328429845,287531200,72.05005111694337,60.16234571456909,37.30455090686321,-13.478656744176206,-4.985458352071532,-3.7914450422702717
2020-03-25,AAPL,59.58256530761719,62.671868780258336,59.28649655092537,60.85177578567194,303602000,71.70695373535156,60.22871374130249,38.79645973245875,-10.859381741528018,-4.451656765939859,-3.9234873870041893
2020-03-26,AAPL,62.71796798706055,62.77620858330938,59.78640491258839,59.82523444541299,252087200,71.44728889465333,60.308077545166014,43.06569618765603,4.113133753501622,-4.041683238106529,-3.9471265572246574
2020-03-27,AAPL,60.12130737304688,62.09428547221415,59.95385824110164,61.33712804392787,204216800,71.14217933654785,60.37520347595215,45.57843683560928,-10.875266405392201,-3.7478100062657163,-3.9072632470328696
2020-03-30,AAPL,61.837039947509766,62.0093436795025,60.52414557218957,60.84933827038797,167976400,70.8525001525879,60.45095621109009,42.224029378423765,5.202102249673494,-3.539898274586598,-3.833790252543616
2020-03-31,AAPL,61.71085357666016,63.70082103256645,61.15512018524407,62.02876624051435,197002000,70.54339828491212,60.52777326583863,44.345166113599404,0.5655484483395931,-3.2203560397231854,-3.71110340997953
2020-04-01,AAPL,58.46380615234375,60.35912878890937,58.031837774101646,59.82038104472191,176218400,70.17981414794922,60.58697242736817,47.88562478393029,-2.3351031319745403,-3.15900510099555,-3.6006837481827345
2020-04-02,AAPL,59.43938064575195,59.49277033542223,57.49066808175266,58.32548464424578,165934000,69.83027030944824,60.6455668258667,38.79088231514065,0.06129539616026887,-3.2190064246707024,-3.5243482834803284
2020-04-03,AAPL,58.585147857666016,59.62623930857482,57.99301040837071,58.92247157470053,129880000,69.45623291015625,60.70058746337891,49.65261343016916,5.308860148087657,-3.0935068682456333,-3.4381800004333893
2020-04-06,AAPL,63.69596099853516,63.85127171613836,60.51929359909339,60.88816303362977,201820400,69.18886672973633,60.77925045013428,53.82717128284694,16.980888852240316,-2.767251245091259,-3.3039942493649637
2020-04-07,AAPL,62.95822525024414,65.93590198494132,62.85387503437831,65.71748491139161,202887200,68.95206794738769,60.85504232406616,55.21243033307844,5.083451082305768,-2.3247593321133664,-3.1081472659146443
2020-04-08,AAPL,64.56959533691406,64.88507503558087,63.39503001062034,63.76147021932345,168895200,68.70517692565917,60.93913150787353,58.371999641977105,8.369948496761552,-1.933556325583723,-2.8732290778484604
2020-04-09,AAPL,65.03553771972656,65.54031414733082,64.2371292048889,65.20784512846275,161834800,68.43540473937988,61.02916938781738,67.06598881314622,3.6952245218533823,-1.476537062893037,-2.593890674857376
2020-04-13,AAPL,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800,68.1934383392334,61.120503997802736,71.45369830827521,10.297072924359966,-0.6870979928579004,-2.212532138457481
2020-04-14,AAPL,69.6610107421875,69.95222853281514,67.47689953040836,67.95012658868427,194994800,68.08798362731933,61.2286555480957,69.09042636954936,12.652563578914991,0.2526896218412844,-1.719487786397728
2020-04-15,AAPL,69.02519989013672,69.4862886004415,68.10302246952716,68.53256171861511,131154400,67.97392860412597,61.33581628799438,68.27277865114526,11.852609208184628,1.0921545643137662,-1.1571593162554292
2020-04-16,AAPL,69.57364654541016,69.94009422345636,68.5204205220071,69.7410956561746,157125200,67.82150108337402,61.441354789733886,64.74274406873568,19.002937243115202,1.8192017900967343,-0.5618870949849966
2020-04-17,AAPL,68.62962341308594,69.63674726381512,67.1881094519009,69.08829031254295,215250000,67.63760368347168,61.54075443267822,69.69664535928649,15.461538575084056,2.4142554857270966,0.03334142115742206
2020-04-20,AAPL,67.2051010131836,68.35782638874939,67.18568994969831,67.45263835997193,130015200,67.40700981140137,61.6310115814209,62.59683694476585,14.713546813024958,2.8129069623813336,0.5892545294022044
2020-04-21,AAPL,65.12777709960938,67.2827683027009,64.41430008220807,67.04736932204841,180991600,67.15627388000489,61.711098499298096,57.3455952637908,2.2478915124730428,2.776011196956432,1.02660586291305
2020-04-22,AAPL,67.0036849975586,67.4405043108994,66.05723821466911,66.39940914673265,116862400,66.93567878723144,61.80562677383423,69.50886364872231,6.425625454394088,2.95685919428999,1.412656529188438
2020-04-23,AAPL,66.74401092529297,68.37481424450658,66.7051813931717,66.94786041444767,124814400,66.71930656433105,61.897389793396,67.25127537805479,3.367553377147782,2.924028368550246,1.7149308970607997
2020-04-24,AAPL,68.67089080810547,68.6806000437413,67.22209658899173,67.27063536119402,126161200,66.50463279724121,61.99639461517334,72.67078263473289,5.589794773506165,2.968794101080924,1.9657035378648247
2020-04-27,AAPL,68.71942901611328,69.05189812563647,67.93800218832392,68.38695250061332,117087600,66.30223838806153,62.0974215888977,64.61870230143163,3.6303915527220836,3.36144949281217,2.2448527288542937
2020-04-28,AAPL,67.60552215576172,69.36494515545422,67.51331034369456,69.18293587962397,112004800,66.07717811584473,62.19101535797119,63.23426562411397,-2.9507016400222197,3.4732018519728243,2.490522553478
2020-04-29,AAPL,69.82601928710938,70.29681705834746,68.8941329766309,69.097982412738,137280800,65.92540657043457,62.29341516494751,64.46699910716461,1.160184104134827,3.688112840259521,2.730040610834304
2020-04-30,AAPL,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,65.78067268371582,62.40403402328492,66.33338426474145,2.48002090544115,3.7153836498961397,2.927109218646671
2020-05-01,AAPL,70.15122985839844,72.56103087905444,69.36980307576957,69.46687320779041,240616800,65.62909538269042,62.51029624938965,60.07902826638551,2.2171277789969164,3.26597987764859,2.994883350447055
2020-05-04,AAPL,71.143798828125,71.27241844220069,69.48387483655323,70.17551168453589,133568000,65.5325577545166,62.618743896484375,54.442404537857534,5.860712588124454,3.1950606962812955,3.034918819613903
2020-05-05,AAPL,72.21155548095703,73.04637175058454,71.45924917442386,71.60485804116813,147751200,65.5295484161377,62.7362215423584,59.30541691918292,10.876739076344343,3.1404198053419066,3.056019016759504
2020-05-06,AAPL,72.95660400390625,73.58999276968885,72.5294865058915,72.91534530676655,142333600,65.59046119689941,62.85185762405396,59.76741184105198,8.88446509556088,3.138243397641773,3.072463892935958
2020-05-07,AAPL,73.7113037109375,74.05834024648904,73.28176462505316,73.58511331999311,115215200,65.64428703308106,62.96931945800781,64.83420741066729,10.438828426782846,3.087266619198772,3.075424438188521
2020-05-08,AAPL,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400,65.82605140686036,63.09575805664063,73.65844769132475,9.894864151987743,3.2215732062469726,3.1046541918002113
2020-05-11,AAPL,76.65327453613281,77.14967462162217,74.76254909308051,74.97182191133705,145946400,66.03234199523926,63.23011795043945,84.78161766398821,11.545272761447434,3.2468496271592855,3.133093278872026
2020-05-12,AAPL,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200,66.09758888244629,63.35923204421997,78.17732394455925,12.0873706480314,3.2196539708621614,3.1504054172700533
2020-05-13,AAPL,74.86231994628906,76.88201322973275,73.78190749732052,75.95733196137674,200622400,66.19059761047363,63.481438961029056,75.01983325487814,7.2126418068764835,3.0635359977915755,3.133031533374358
2020-05-14,AAPL,75.32222747802734,75.38306147799402,73.3731037427669,74.09824769573883,158929200,66.22766914367676,63.607027549743655,72.53655257987799,5.642624742196999,2.972094503098319,3.1008441273191503
2020-05-15,AAPL,74.87691497802734,74.92314940994656,73.0518950634004,73.08596566629879,166348400,66.30349662780762,63.72526763916016,70.3169761847462,6.736425190503131,2.8444589087437038,3.049567083604061
2020-05-18,AAPL,76.64107513427734,77.01581451007397,75.51200038814163,76.20550920779705,135178400,66.43348777770996,63.85787128448487,78.5866423099724,7.726992930800776,2.788944366210444,2.9974425401253377
2020-05-19,AAPL,76.1982192993164,77.50736040977804,76.16658443916718,76.65812036126512,101729600,66.66557472229005,63.99356288909912,72.7154098835043,5.520811443274757,2.683779169461303,2.934709865992531
2020-05-20,AAPL,77.68012237548828,77.7506844400657,77.0206767368224,77.05961137211806,111504800,66.83425651550293,64.14950489044189,72.73258516140781,6.474421933522459,2.6109524101667816,2.869958374827381
2020-05-21,AAPL,77.10101318359375,78.08409270413537,76.8625412299203,77.54145075007376,102688800,67.03945487976074,64.29815082550049,75.80445404317616,4.598629113859066,2.5881702775340756,2.81360075536872
2020-05-22,AAPL,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200,67.38659866333008,64.44682592391968,74.87882438476905,2.8246108685166615,2.4838159400909703,2.7476437923131702
2020-05-26,AAPL,77.0718002319336,78.89924821688763,77.01583028852903,78.71918198527375,125522000,67.57888488769531,64.58759481430053,69.55376162558703,0.5459984564697189,2.3843341104424454,2.6749818559390253
2020-05-27,AAPL,77.40758514404297,77.5535881797336,76.18604151167783,76.9282205155957,112945200,67.95145095825195,64.7320581817627,68.51699383040892,2.151480687810125,2.2864533602827635,2.597276156807773
2020-05-28,AAPL,77.441650390625,78.70456430922319,76.80411151901345,77.0815105842542,133560800,68.27300773620605,64.87730741500854,66.50887462082639,3.4454321562389616,2.1070223878555296,2.4992254030173244
2020-05-29,AAPL,77.3662338256836,78.14734015890691,77.00852967618476,77.68500333141107,153532400,68.62309967041016,65.01193296432496,59.87869356442947,2.7136828212528874,2.0976673140814697,2.4189137852301537
2020-06-01,AAPL,78.31766510009766,78.43933305662227,77.18858289905835,77.3199863713913,80791200,69.00139358520508,65.15882255554199,58.869293635802585,4.59520818009129,2.4020072187810655,2.415532471940336
2020-06-02,AAPL,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800,69.46236373901367,65.3087440109253,66.36514169465866,2.660674198464407,2.525114986265372,2.437448974805343
2020-06-03,AAPL,79.11337280273438,79.37617975384588,78.42716372886015,79.00144035927285,104491200,69.95563346862792,65.45508628845215,75.34119106699751,3.825750168736714,2.600235860469205,2.4700063519381152
2020-06-04,AAPL,78.43204498291016,79.23505064541881,78.05730554159499,78.93575218035002,87560400,70.32602241516113,65.59337537765504,68.06131835527283,0.967972995443094,2.530647923148152,2.482134666180123
2020-06-05,AAPL,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,70.74768852233886,65.74282152175903,77.83802822068783,4.62361950344476,2.560458171162132,2.497799367176525
2020-06-08,AAPL,81.14281463623047,81.17688523826865,79.64873556537788,80.36170821177842,95654400,71.11618545532227,65.89190061569214,74.70672767713582,4.568990622805615,2.8963783894743713,2.5775151716360942
2020-06-09,AAPL,83.70513153076172,84.09933458379527,80.7899715861673,80.82160644800746,147712400,71.58786193847656,66.05400857925414,83.42403156706166,8.606690487138382,3.077363944051797,2.677484926119235
2020-06-10,AAPL,85.8586654663086,86.32830212094579,84.21614761710595,84.65658514258793,166651600,72.06829444885254,66.2387359237671,84.35945859664373,10.91763850601919,3.632836796321449,2.868555300159678
2020-06-11,AAPL,81.73655700683594,85.42553148158305,81.63436005029637,84.99969350194307,201662400,72.46880851745605,66.39820619583129,65.00715790971253,5.5459905548847575,3.748976420223592,3.044639524172461
2020-06-12,AAPL,82.44222259521484,84.63224629678102,81.32774713453523,83.88277478636243,200146000,72.94837684631348,66.56401685714722,65.47499348122227,6.560987291908414,3.597496208269483,3.1552108609918657
2020-06-15,AAPL,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,73.42882537841797,66.73327199935913,69.78610573145546,6.568303771957691,3.7336126048363525,3.270891209760763
2020-06-16,AAPL,85.67371368408203,85.94625617218522,83.88276474697345,85.52284659086101,165428800,73.9705966949463,66.90938669204712,72.93110454533911,8.88846912912012,3.751068398811775,3.3669266475709656
2020-06-17,AAPL,85.55450439453125,86.48161397178043,85.43283639304421,86.42077997103691,114406400,74.40776756286621,67.08523113250732,72.40008763134168,8.14164706118338,3.7733703678565362,3.44821539162808
2020-06-18,AAPL,85.58856964111328,86.00710783706685,84.9777939355582,85.51070034279051,96820400,74.8603744506836,67.26491491317749,72.75433247753531,9.124490710094944,3.8125637458899035,3.5210850624804446
2020-06-19,AAPL,85.09945678710938,86.76387395155108,83.98740960809002,86.29667304189616,264476000,75.2709716796875,67.43794103622436,69.2606442380988,5.496235376836381,3.7835497030074876,3.573577990585853
2020-06-22,AAPL,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200,75.71678039550781,67.61716352462768,72.20355401699067,7.620094154031136,3.6827071248568615,3.595403817440055
2020-06-23,AAPL,89.18992614746094,90.61344295119446,88.1533126161021,88.57428648623221,212155600,76.17433807373047,67.8057299232483,74.10650598996719,6.552518963169601,3.6014042600213756,3.596603905956319
2020-06-24,AAPL,87.61554718017578,89.73987283324034,87.24080771386359,88.81762744432615,192623200,76.53342880249023,67.98532611846923,71.06972666943932,2.0462485694662904,3.2789922519564882,3.533081575156353
2020-06-25,AAPL,88.7786865234375,88.81762116630449,87.00963685193202,87.77127955859044,137522400,76.92849853515625,68.16768459320069,69.57495790887847,8.615642467069664,3.122668074285862,3.450998874982255
2020-06-26,AAPL,86.0508804321289,88.89547786008215,85.90244166309822,88.67404128728082,205256800,77.25804321289063,68.32808849334717,60.682110126476346,4.377196202766516,2.8250577154497094,3.325810643075746
2020-06-29,AAPL,88.0340805053711,88.12898509123728,85.47905300682135,85.9584251297807,130646000,77.64613235473632,68.49901184082032,59.66534366748999,5.478282108899616,2.8235257999383805,3.225353674448273
2020-06-30,AAPL,88.7689437866211,89.05608582615886,87.60093429970102,87.62039790653964,140223200,78.07740921020508,68.67884742736817,56.9373244554436,3.6128118759420005,3.1648647747020675,3.213255894499032
2020-07-01,AAPL,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200,78.54687469482423,68.8564556503296,70.16443188414242,3.560942766947868,3.6079967558059423,3.292204066760414
2020-07-02,AAPL,88.6010513305664,90.14867187148856,88.48669056028642,89.51113285524976,114041600,78.97882202148438,69.03309837341308,68.87401672744073,3.5197243067444033,4.387537037387219,3.511270660885775
2020-07-06,AAPL,90.9711456298828,91.44078222719904,90.00266588363523,90.03430074503379,118655600,79.46336471557618,69.21909326553344,71.25348083553871,6.8997959146348515,5.81471889040246,3.9719603067891125
2020-07-07,AAPL,90.6888656616211,92.13184590156696,90.57693321642051,91.35073966867222,112424400,79.90372421264648,69.40586122512818,65.93476439628125,3.850964398885549,6.963832235599227,4.5703346925511354
2020-07-08,AAPL,92.80103302001952,92.83266788269124,91.58191749535032,91.66952230167388,117092000,80.38535629272461,69.60708835601807,70.43639463525196,4.048783341952998,7.6572461038172435,5.187716974804357
2020-07-09,AAPL,93.20011138916016,93.7500456266075,92.14889822617896,93.69651141665872,125642800,80.89724807739258,69.80911603927612,71.03277001956423,6.3739420556263555,8.264292159447805,5.8030320117330465
2020-07-10,AAPL,93.36314392089844,93.42154960385396,92.18053466189856,92.79373863774762,90257200,81.36799057006836,70.01321405410766,73.25388374110113,5.163916675260389,9.445406518340008,6.531506913054439
2020-07-13,AAPL,92.93243408203124,97.29058186234047,92.71829725665448,94.67228464918172,191649200,81.8006575012207,70.21111539840699,67.55024933605912,7.997075236586373,10.010050694479958,7.227215669339543
2020-07-14,AAPL,94.47032928466795,94.66255936029044,91.37509535164902,92.31193292486348,170989200,82.28703948974609,70.41808204650879,66.87403057211662,7.3110876405464085,10.44334128889328,7.870440793250291
2020-07-15,AAPL,95.12002563476562,96.60194074558854,93.91794539378512,96.35130500289156,153198000,82.7665640258789,70.6295885848999,75.48754342169428,7.154621399361227,10.819143838159576,8.460181402232148
2020-07-16,AAPL,93.94957733154295,94.8085529497705,93.3485372297674,93.98851197519926,110577600,83.20132446289062,70.82902727127075,67.55323915443066,6.036639431084679,10.748997064327796,8.917944534651278
2020-07-17,AAPL,93.75977325439452,94.55791486444916,93.2852651867788,94.40218371971898,92186800,83.61738784790039,71.02676874160767,81.6167267447681,5.82241615235598,10.57260692764656,9.248877013250336
2020-07-20,AAPL,95.73564910888672,95.8743523653664,93.50182714820312,93.84736742164009,90318000,84.05787475585937,71.241184425354,81.60567578398951,5.2373787820462985,11.069950547674509,9.61309172013517
2020-07-21,AAPL,94.41433715820312,96.60436044280064,94.1637014571179,96.5289269015241,103433200,84.43684585571289,71.44674869537353,72.10362839170352,4.107970112320663,10.936508244034783,9.877775024915094
2020-07-22,AAPL,94.6795883178711,95.36336177523552,94.02744972364847,94.11504710524962,89001600,84.79737213134766,71.6461685180664,73.61946130293819,2.024282744187045,10.83480260745371,10.069180541422817
2020-07-23,AAPL,90.3701171875,94.4897935351177,89.5573759076989,94.4119242394898,197004400,85.08922943115235,71.82398071289063,55.14948439642379,-3.0364708362240274,10.210129164691509,10.097370266076556
2020-07-24,AAPL,90.14623260498048,90.4917729162458,86.76872848149942,88.56212064394785,185438800,85.39490768432617,72.00388381958008,47.25594389408633,-3.445590177044027,9.093444606786619,9.89658513421857
