Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2020-06-02,78.68022918701172,123.62049865722656,71.77235412597656,231.6283416748047,177.48484802246094,8.792852401733398,58.770668029785156
2020-06-03,79.11337280273438,123.91999816894531,71.62008666992188,229.0803680419922,177.91677856445312,8.737310409545898,58.86399841308594
2020-06-04,78.43203735351562,123.02999877929688,70.3785171508789,225.22848510742188,175.5747833251953,8.738306045532227,57.62533187866211
2020-06-05,80.6658706665039,124.1500015258789,71.65839385986328,229.68748474121094,179.6829071044922,8.891312599182129,59.04399871826172
2020-06-08,81.14281463623047,126.2030029296875,72.0574951171875,230.3145294189453,180.7963409423828,8.77668285369873,63.327999114990234
2020-06-09,83.70512390136719,130.04299926757812,72.25852966308594,237.55039978027344,182.17849731445312,9.016907691955566,62.711334228515625
2020-06-10,85.85865020751953,132.37249755859375,72.88653564453125,235.61952209472656,188.93577575683594,9.336626052856445,68.336669921875
2020-06-11,81.73654174804688,127.89800262451172,69.761474609375,223.377197265625,178.79025268554688,8.767961502075195,64.85600280761719
2020-06-12,82.44221496582031,127.2509994506836,70.30985260009766,227.5077362060547,180.2012176513672,8.903773307800293,62.35200119018555
2020-06-15,83.4617919921875,128.63400268554688,70.69898986816406,231.40936279296875,181.35302734375,9.144245147705078,66.05999755859375
2020-06-16,85.67372131347656,130.7635040283203,71.9793701171875,234.54458618164062,185.79710388183594,9.03933334350586,65.47533416748047
2020-06-17,85.55449676513672,132.0489959716797,72.28142547607422,234.42515563964844,186.44024658203125,9.20629596710205,66.11933135986328
2020-06-18,85.58855438232422,132.69900512695312,71.36481475830078,234.833251953125,188.4366912841797,9.188353538513184,66.9306640625
2020-06-19,85.09945678710938,133.75050354003906,70.89306640625,237.66986083984375,187.31365966796875,9.231464385986328,66.72666931152344
2020-06-22,87.32596588134766,135.6909942626953,72.18787384033203,238.09783935546875,192.51602172851562,9.496110916137695,66.28800201416016
2020-06-23,89.18993377685547,138.2205047607422,72.85070037841797,241.1036834716797,193.80223083496094,9.419608116149902,66.78533172607422
2020-06-24,87.61553955078125,136.72000122070312,71.29414367675781,232.9222412109375,189.89564514160156,9.205799102783203,64.0566635131836
2020-06-25,88.7786636352539,137.72900390625,71.71214294433594,234.57443237304688,192.2952423095703,9.459479331970215,65.73200225830078
2020-06-26,86.05088806152344,134.64349365234375,67.8028335571289,215.06639099121094,188.44631958007812,9.125557899475098,63.982666015625
2020-06-29,88.03408813476562,134.0189971923828,69.5261001586914,219.60499572753906,190.47154235839844,9.170413970947266,67.29000091552734
2020-06-30,88.76895141601562,137.9409942626953,70.56513214111328,226.0048370361328,195.33795166015625,9.467204093933105,71.98733520507812
2020-07-01,88.60104370117188,143.93499755859375,71.75694274902344,236.43568420410156,196.4801483154297,9.499350547790527,74.64199829101562
2020-07-02,88.60104370117188,144.51499938964844,73.14678955078125,232.32504272460938,197.97755432128906,9.581335067749023,80.57733154296875
2020-07-06,90.97115325927734,152.8520050048828,74.62571716308594,239.15286254882812,202.23922729492188,9.807607650756836,91.43866729736328
2020-07-07,90.68887329101562,150.00599670410156,74.14153289794922,239.7301483154297,199.88763427734375,9.840001106262207,92.65733337402344
2020-07-08,92.80103302001953,154.0554962158203,74.82227325439453,242.43739318847656,204.28369140625,10.183143615722656,91.05867004394531
2020-07-09,93.20011138916016,159.13150024414062,75.57169342041016,243.35305786132812,205.71388244628906,10.475202560424805,92.9520034790039
2020-07-10,93.3631362915039,160.0,76.5843505859375,243.92039489746094,205.0899658203125,10.445545196533203,102.97666931152344
2020-07-13,92.93244171142578,155.1999969482422,75.2517318725586,237.87887573242188,198.75503540039062,10.019922256469727,99.80400085449219
2020-07-14,94.4703140258789,154.1999969482422,75.68116760253906,238.60545349121094,199.98361206054688,10.343626976013184,101.12000274658203
2020-07-15,95.1200180053711,150.44349670410156,75.48311614990234,239.15286254882812,199.68606567382812,10.194358825683594,103.06732940673828
2020-07-16,93.94957733154297,149.9949951171875,75.38558959960938,239.79981994628906,195.73147583007812,10.102155685424805,100.04266357421875
2020-07-17,93.75978088378906,148.09849548339844,75.48162841796875,240.8946533203125,194.73324584960938,10.168691635131836,100.05599975585938
2020-07-20,95.73565673828125,159.8419952392578,77.81995391845703,244.2687530517578,203.10311889648438,10.476947784423828,109.53333282470703
2020-07-21,94.41434478759766,156.9145050048828,77.42583465576172,240.61598205566406,200.36756896972656,10.295282363891602,104.55733489990234
2020-07-22,94.67959594726562,154.99549865722656,77.87020874023438,238.74481201171875,203.24708557128906,10.405179977416992,106.15533447265625
2020-07-23,90.3700942993164,149.32749938964844,75.47664642333984,231.50889587402344,194.40689086914062,10.097172737121582,100.87133026123047
2020-07-24,90.146240234375,150.44549560546875,75.05168914794922,229.62779235839844,193.21670532226562,10.161712646484375,94.46666717529297
2020-07-27,92.28273010253906,152.760498046875,76.10762786865234,232.40467834472656,195.66432189941406,10.387983322143555,102.63999938964844
2020-07-28,90.76673889160156,150.01649475097656,74.82476806640625,229.04052734375,193.90782165527344,10.182645797729492,98.43267059326172
2020-07-29,92.5066146850586,151.67649841308594,75.81304168701172,232.1956787109375,195.8658905029297,10.431840896606445,99.94066619873047
2020-07-30,93.62593841552734,152.593994140625,76.5525131225586,233.39999389648438,195.71231079101562,10.579866409301758,99.16600036621094
2020-07-31,103.42749786376953,158.23399353027344,74.04350280761719,252.4800567626953,196.77774047851562,10.58061408996582,95.38400268554688
2020-08-03,106.03363037109375,155.59449768066406,73.78523254394531,250.778076171875,207.84474182128906,10.97484016418457,99.0
2020-08-04,106.74175262451172,156.94149780273438,73.31448364257812,248.6580810546875,204.72523498535156,11.19163990020752,99.13333129882812
2020-08-05,107.12865447998047,160.25149536132812,73.60260772705078,247.95138549804688,204.38931274414062,11.25045108795166,99.00133514404297
2020-08-06,110.86629486083984,161.25,74.88945007324219,264.03558349609375,207.66233825683594,11.29904556274414,99.30533599853516
2020-08-07,108.34566497802734,158.3730010986328,74.5620346069336,267.18072509765625,203.94776916503906,11.163479804992676,96.84733581542969
2020-08-10,109.92044830322266,157.4080047607422,74.4848861694336,261.7662658691406,199.88763427734375,11.1290922164917,94.57133483886719
2020-08-11,106.65143585205078,154.0334930419922,73.67476654052734,254.92852783203125,195.2131805419922,10.815107345581055,91.6259994506836
2020-08-12,110.19591522216797,158.11199951171875,75.00341033935547,258.6708984375,200.7898712158203,11.403458595275879,103.65066528320312
2020-08-13,112.14610290527344,158.05099487304688,75.47167205810547,260.0742492675781,200.31951904296875,11.406196594238281,108.06666564941406
2020-08-14,112.04615783691406,157.4010009765625,74.87354278564453,260.0145568847656,200.51150512695312,11.526809692382812,110.04733276367188
2020-08-17,111.75363159179688,159.12049865722656,75.4512710571289,259.9349365234375,201.83612060546875,12.297320365905762,122.3759994506836
2020-08-18,112.68485260009766,165.62449645996094,77.41886901855469,261.1094055175781,202.99754333496094,12.221319198608398,125.80599975585938
2020-08-19,112.82622528076172,163.0240020751953,76.86302185058594,261.3581848144531,201.76593017578125,12.09946346282959,125.23533630371094
2020-08-20,115.3298110961914,164.86849975585938,78.43749237060547,267.74810791015625,206.46128845214844,12.101953506469727,133.45533752441406
2020-08-21,121.27302551269531,164.23599243164062,78.4036636352539,265.7574768066406,204.96034240722656,12.642708778381348,136.6653289794922
2020-08-24,122.72348022460938,165.3730010986328,78.88037872314453,270.1169738769531,205.60494995117188,12.679342269897461,134.27999877929688
2020-08-25,121.71669006347656,167.32449340820312,79.91045379638672,279.5027160644531,208.27980041503906,12.708993911743164,134.8893280029297
2020-08-26,123.3719482421875,172.09249877929688,81.8153305053711,302.4844055175781,212.78274536132812,12.73192024230957,143.54466247558594
2020-08-27,121.8970947265625,170.0,81.03855895996094,291.8445739746094,218.00729370117188,12.58763599395752,149.25
2020-08-28,121.69961547851562,170.08999633789062,81.58145904541016,292.2824401855469,220.24913024902344,13.105463981628418,147.55999755859375
2020-08-31,125.82674407958984,172.54800415039062,81.08882141113281,291.8246154785156,216.99700927734375,13.3314847946167,166.10667419433594
2020-09-01,130.8386993408203,174.95599365234375,82.36023712158203,294.05413818359375,218.67120361328125,13.780673027038574,158.35000610351562
2020-09-02,128.1279754638672,176.57249450683594,85.4609146118164,301.08099365234375,222.88548278808594,14.30463981628418,149.1233367919922
2020-09-03,117.86992645263672,168.39999389648438,81.08782196044922,289.7543640136719,209.07838439941406,12.977522850036621,135.6666717529297
2020-09-04,117.94793701171875,164.7310028076172,78.68431091308594,281.40374755859375,206.14381408691406,12.585670471191406,139.44000244140625
2020-09-08,110.01063537597656,157.49200439453125,75.81752014160156,269.88800048828125,194.9923095703125,11.878242492675781,110.06999969482422
2020-09-09,114.39859008789062,163.4304962158203,76.99340057373047,272.4360046386719,203.29579162597656,12.677899360656738,122.09333038330078
2020-09-10,110.66394805908203,158.7554931640625,75.9394302368164,266.83245849609375,197.5998077392578,12.275826454162598,123.77999877929688
2020-09-11,109.21105194091797,155.81100463867188,75.42738342285156,265.359375,196.31048583984375,12.12900447845459,124.23999786376953
2020-09-14,112.48737335205078,155.14849853515625,75.08252716064453,264.9015197753906,197.6382598876953,12.834688186645508,139.8733367919922
2020-09-15,112.66289520263672,157.80650329589844,76.39077758789062,271.14208984375,200.88075256347656,12.953095436096191,149.9199981689453
2020-09-16,109.33782196044922,153.90499877929688,75.24475860595703,262.2838134765625,197.29190063476562,12.477984428405762,147.25332641601562
2020-09-17,107.59239196777344,150.43649291992188,73.99821472167969,253.62466430664062,195.2328338623047,12.427132606506348,141.14332580566406
2020-09-18,104.17955017089844,147.74549865722656,72.20926666259766,251.34539794921875,192.80819702148438,12.153685569763184,147.38333129882812
2020-09-21,107.33885955810547,148.02349853515625,71.16676330566406,246.98594665527344,194.87684631347656,12.480727195739746,149.79666137695312
2020-09-22,109.02578735351562,156.44949340820312,72.64368438720703,253.55499267578125,199.5722198486328,12.600872993469238,141.41000366210938
2020-09-23,104.45258331298828,149.9929962158203,70.13419342041016,247.8518829345703,193.0006103515625,12.088375091552734,126.78666687011719
2020-09-24,105.52517700195312,150.989501953125,70.80448150634766,248.35946655273438,195.50228881835938,12.311968803405762,129.26333618164062
2020-09-25,109.48409271240234,154.75650024414062,71.61064147949219,253.62466430664062,199.95709228515625,12.836185455322266,135.77999877929688
2020-09-28,112.09734344482422,158.70249938964844,72.58596801757812,255.6152801513672,201.5157928466797,12.996964454650879,140.39999389648438
2020-09-29,111.24900817871094,157.24400329589844,72.95222473144531,260.5619812011719,199.41827392578125,13.187159538269043,139.69000244140625
2020-09-30,112.92617797851562,157.43649291992188,72.93132019042969,260.6714172363281,202.37213134765625,13.491020202636719,143.00332641601562
2020-10-01,113.88179016113281,161.06300354003906,74.04100799560547,265.3792419433594,204.42149353027344,13.574775695800781,149.3866729736328
2020-10-02,110.20565795898438,156.25,72.43370056152344,258.7206115722656,198.3887481689453,13.024137496948242,138.3633270263672
2020-10-05,113.59901428222656,159.9600067138672,73.7887191772461,263.4085693359375,202.4202117919922,13.602692604064941,141.89332580566406
2020-10-06,110.34217834472656,154.9980010986328,72.20579528808594,257.4466857910156,198.119384765625,13.696417808532715,137.9933319091797
2020-10-07,112.21436309814453,159.7845001220703,72.60985565185547,256.9091796875,201.89102172851562,13.923255920410156,141.76666259765625
2020-10-08,112.10712432861328,159.52749633789062,73.8185806274414,262.522705078125,202.61268615722656,13.798370361328125,141.97332763671875
2020-10-09,114.05730438232422,164.33250427246094,75.16314697265625,263.2095031738281,207.64480590820312,13.722590446472168,144.6666717529297
2020-10-12,121.30228424072266,172.14649963378906,77.85726928710938,274.4564514160156,213.02325439453125,14.184491157531738,147.43333435058594
2020-10-13,118.08446502685547,172.18150329589844,77.98067474365234,274.84466552734375,214.4280242919922,14.206676483154297,148.88333129882812
2020-10-14,118.17223358154297,168.1855010986328,77.80004119873047,270.544921875,212.50367736816406,14.054121017456055,153.76666259765625
2020-10-15,117.70417022705078,166.9324951171875,77.40343475341797,265.46881103515625,211.34915161132812,13.92923641204834,149.6266632080078
2020-10-16,116.0562515258789,163.635498046875,78.01203155517578,264.68255615234375,211.34915161132812,13.771201133728027,146.55667114257812
2020-10-19,113.0919418334961,160.36050415039062,76.13350677490234,260.1737976074219,206.1149139404297,13.458366394042969,143.61000061035156
2020-10-20,114.58384704589844,160.85049438476562,77.18498229980469,266.3049011230469,206.52867126464844,13.605684280395508,140.64666748046875
2020-10-21,113.95980072021484,159.2469940185547,78.92218017578125,277.42254638671875,206.6729736328125,13.485286712646484,140.8800048828125
2020-10-22,112.86768341064453,158.82000732421875,79.95075988769531,276.81536865234375,206.7595977783203,13.322013854980469,141.92999267578125
2020-10-23,112.17537689208984,160.22000122070312,81.260498046875,283.4541015625,208.04891967773438,13.5505952835083,140.2100067138672
2020-10-26,112.18510437011719,160.3520050048828,78.83757781982422,275.8100891113281,202.131591796875,13.102906227111816,140.0933380126953
2020-10-27,113.69651794433594,164.31649780273438,79.56361389160156,281.96112060546875,205.181640625,13.357660293579102,141.55999755859375
2020-10-28,108.43096923828125,158.13900756835938,75.1805648803711,266.4143981933594,195.01156616210938,12.590156555175781,135.33999633789062
2020-10-29,112.4483871459961,160.55050659179688,77.4736099243164,279.51263427734375,196.974365234375,12.985998153686523,136.94332885742188
2020-10-30,106.14924621582031,151.8074951171875,80.42100524902344,261.875732421875,194.8094940185547,12.497426986694336,129.34666442871094
2020-11-02,106.06147766113281,150.2239990234375,80.82955932617188,260.1339416503906,194.6748046875,12.54404067993164,133.50332641601562
2020-11-03,107.68991088867188,152.42050170898438,81.8914794921875,264.05548095703125,198.61964416503906,12.981511116027832,141.3000030517578
2020-11-04,112.08759307861328,162.05799865722656,86.87714385986328,286.03192138671875,208.20281982421875,13.754000663757324,140.32666015625
2020-11-05,116.06599426269531,166.10000610351562,87.70568084716797,293.2976379394531,214.8417510986328,14.118681907653809,146.02999877929688
2020-11-06,115.93414306640625,165.56849670410156,87.5678482055664,292.03363037109375,215.25552368164062,14.519508361816406,143.31666564941406
2020-11-09,113.61917114257812,157.18699645996094,87.65193176269531,277.4622802734375,210.1271514892578,13.590977668762207,140.4199981689453
2020-11-10,113.27729034423828,151.75100708007812,86.47258758544922,271.1520690917969,203.02639770507812,12.732738494873047,136.7866668701172
2020-11-11,116.715576171875,156.8695068359375,86.9458236694336,275.1830749511719,208.35679626464844,13.378849029541016,139.0433349609375
2020-11-12,116.44206237792969,155.51400756835938,86.72636413574219,273.78961181640625,207.28880310058594,13.417484283447266,137.25332641601562
2020-11-13,116.49091339111328,156.4405059814453,88.19136047363281,275.6508483886719,208.3182830810547,13.258199691772461,136.1666717529297
2020-11-16,117.50675201416016,156.55299377441406,88.2794418334961,277.65142822265625,209.01104736328125,13.475813865661621,136.02999877929688
2020-11-17,116.61790466308594,156.7830047607422,87.66388702392578,273.71002197265625,206.34584045410156,13.383086204528809,147.20333862304688
2020-11-18,115.28945922851562,155.2729949951172,86.61788177490234,270.6942138671875,203.6254425048828,13.389567375183105,162.2133331298828
2020-11-19,115.88529205322266,155.8509979248047,87.51012420654297,271.65966796875,204.9180908203125,13.40103530883789,166.42333984375
2020-11-20,114.615478515625,154.97000122070312,86.40589904785156,268.4349060058594,202.95982360839844,13.049561500549316,163.20333862304688
2020-11-23,111.2065200805664,154.91949462890625,85.96699523925781,267.17083740234375,202.68972778320312,13.10166072845459,173.9499969482422
2020-11-24,112.49585723876953,155.9029998779297,87.77535247802734,275.6209716796875,206.30726623535156,12.919940948486328,185.1266632080078
2020-11-25,113.33589935302734,159.2534942626953,87.78678894042969,274.2972106933594,206.31689453125,13.19612979888916,191.3333282470703
2020-11-27,113.88289642333984,159.76699829101562,88.92584991455078,276.50677490234375,207.62889099121094,13.222555160522461,195.25332641601562
2020-11-30,116.2857894897461,158.40199279785156,87.3026123046875,275.6707458496094,206.50985717773438,13.362394332885742,189.1999969482422
2020-12-01,119.87056732177734,161.00399780273438,89.34086608886719,285.205810546875,208.57427978515625,13.350932121276855,194.9199981689453
2020-12-02,120.22221374511719,160.17649841308594,90.81431579589844,286.1712341308594,207.76394653320312,13.50498104095459,189.60667419433594
2020-12-03,120.08545684814453,159.3365020751953,90.6585693359375,280.5278625488281,206.67384338378906,13.360857963562012,197.7933349609375
2020-12-04,119.41149139404297,158.12899780273438,90.75411224365234,278.3879699707031,206.7895965576172,13.522682189941406,199.67999267578125
2020-12-07,120.87667083740234,157.89999389648438,90.4192123413086,284.2403869628906,206.7220916748047,13.571053504943848,213.9199981689453
2020-12-08,121.49202728271484,158.864501953125,90.13556671142578,282.070556640625,208.38136291503906,13.314981460571289,216.6266632080078
2020-12-09,118.952392578125,155.2100067138672,88.47002410888672,276.6163024902344,204.32003784179688,12.896827697753906,201.4933319091797
2020-12-10,120.37847900390625,155.07449340820312,87.96195220947266,275.8200378417969,203.08523559570312,12.93821907043457,209.02333068847656
2020-12-11,119.56776428222656,155.8209991455078,88.31775665283203,272.2668151855469,205.7284698486328,12.979110717773438,203.3300018310547
2020-12-14,118.952392578125,157.84849548339844,87.19611358642578,272.90380859375,206.63522338867188,13.273838996887207,213.27667236328125
2020-12-15,124.9107437133789,158.25599670410156,87.63502502441406,274.2574462890625,206.5677490234375,13.32544994354248,211.0833282470703
2020-12-16,124.84239196777344,162.04800415039062,87.44144439697266,274.37689208984375,211.53585815429688,13.20776081085205,207.58999633789062
2020-12-17,125.71172332763672,161.8040008544922,86.61141204833984,273.1924743652344,211.6709442138672,13.306253433227539,218.63333129882812
2020-12-18,123.7190933227539,160.08250427246094,85.90030670166016,275.1033935546875,210.87022399902344,13.237184524536133,231.6666717529297
2020-12-21,125.25260925292969,160.3090057373047,86.3153305053711,271.5104064941406,214.72897338867188,13.297274589538574,216.6199951171875
2020-12-22,128.81787109375,160.3260040283203,85.60173797607422,265.83709716796875,216.03131103515625,13.243417739868164,213.44667053222656
2020-12-23,127.91924285888672,159.2635040283203,86.00033569335938,266.852294921875,213.21438598632812,12.97512435913086,215.32666015625
2020-12-24,128.9058074951172,158.63450622558594,86.29542541503906,266.1456604003906,214.88331604003906,12.959663391113281,220.58999633789062
2020-12-28,133.51620483398438,164.197998046875,88.27595520019531,275.70062255859375,217.01528930664062,12.866157531738281,221.22999572753906
2020-12-29,131.73846435546875,166.10000610351562,87.46981811523438,275.48162841796875,216.23387145996094,12.909296035766602,221.99667358398438
2020-12-30,130.6151580810547,164.29249572753906,86.39942932128906,270.59466552734375,213.85107421875,13.11126708984375,231.5933380126953
2020-12-31,129.60906982421875,162.84649658203125,87.21502685546875,271.8786315917969,214.56495666503906,13.02074909210205,235.22332763671875
2021-01-04,126.40523529052734,159.3314971923828,85.89584350585938,267.67840576171875,210.0019989013672,13.07909870147705,243.2566680908203
2021-01-05,127.96807861328125,160.92550659179688,86.5885238647461,269.69891357421875,210.20460510253906,13.369584083557129,245.0366668701172
2021-01-06,123.66048431396484,156.91900634765625,85.73410034179688,262.0747985839844,204.75411987304688,12.581408500671387,251.9933319091797
2021-01-07,127.8801498413086,158.10800170898438,88.29486846923828,267.4794006347656,210.58078002929688,13.30899429321289,272.0133361816406
2021-01-08,128.98394775390625,159.13499450683594,89.46378326416016,266.31488037109375,211.86383056640625,13.241920471191406,293.3399963378906
2021-01-11,125.98521423339844,155.7104949951172,87.39665985107422,255.6352081298828,209.80906677246094,13.585766792297363,270.39666748046875
2021-01-12,125.80941009521484,156.04150390625,86.45814514160156,249.9121551513672,207.3394775390625,13.449374198913574,283.14666748046875
2021-01-13,127.85087585449219,158.29449462890625,86.94682312011719,250.45957946777344,208.6996612548828,13.496252059936523,284.8033447265625
2021-01-14,125.91683197021484,156.37350463867188,86.13420104980469,244.4877166748047,205.4969482421875,13.165620803833008,281.6666564941406
2021-01-15,124.18793487548828,155.21249389648438,85.96998596191406,250.18089294433594,205.13999938964844,12.825764656066895,275.38665771484375
2021-01-19,124.86192321777344,156.03799438476562,88.79895782470703,259.8752136230469,208.796142578125,12.991080284118652,281.51666259765625
2021-01-20,128.9644012451172,163.16900634765625,93.55621337890625,266.2253112792969,216.4171600341797,13.3306884765625,283.48333740234375
2021-01-21,133.69203186035156,165.34950256347656,93.75923156738281,271.5899963378906,217.02490234375,13.831121444702148,281.663330078125
2021-01-22,135.84097290039062,164.6114959716797,94.177734375,273.2123107910156,217.9702911376953,13.676529884338379,282.21331787109375
2021-01-25,139.60154724121094,164.6999969482422,94.26332092285156,276.7059020996094,221.42388916015625,13.617432594299316,293.6000061035156
2021-01-26,139.83595275878906,166.30650329589844,94.9435806274414,280.7268981933594,224.125,13.400006294250488,294.36334228515625
2021-01-27,138.76148986816406,161.62899780273438,90.5142593383789,270.8634338378906,224.6748504638672,12.88386344909668,288.0533447265625
2021-01-28,133.9069061279297,161.88099670410156,92.21910858154297,263.75689697265625,230.4918975830078,13.016763687133789,278.4766540527344
2021-01-29,128.8960723876953,160.30999755859375,90.9332504272461,257.1181335449219,223.76805114746094,12.955674171447754,264.510009765625
2021-02-01,131.0254364013672,167.1439971923828,94.203125,260.78094482421875,231.1864471435547,13.202277183532715,279.9366760253906
2021-02-02,131.85568237304688,169.0,95.49942016601562,265.8271484375,231.05140686035156,13.521185874938965,290.92999267578125
2021-02-03,130.83004760742188,165.62649536132812,102.45417785644531,265.3992004394531,234.41815185546875,13.49500560760498,284.89666748046875
2021-02-04,134.199951171875,166.5500030517578,102.19292449951172,265.23992919921875,233.46311950683594,13.62840461730957,283.3299865722656
