Date,Ticker,Close,High,Low,Open,Volume,SMA_50,SMA_200,Momentum_10,ROC_10,RSI_14,MACD,MACD_Signal,Stoch_K
2019-11-25,AAPL,64.48933410644531,64.50628318405991,63.55723088734121,63.60323130461605,84020400,58.294020614624024,49.86321390151978,1.009552001953125,1.5903520278178196,71.24015729890031,1.711959503991686,1.9216631874764325,65.5574511553616
2019-11-26,AAPL,63.98578643798828,64.68062501950513,63.55241740860979,64.62736174556787,105207600,58.508285980224606,49.97846473693848,0.5641098022460938,0.8894589865323453,66.27942943055852,1.626426853782334,1.862615920737613,69.37289318930969
2019-11-27,AAPL,64.84526062011719,64.87915879250632,64.2327366040807,64.29810215140559,65235600,58.72974784851074,50.09886337280273,0.8158950805664062,1.2742513902662833,70.10577946831937,1.6094413577051583,1.811981008131122,84.37376490541494
2019-11-29,AAPL,64.70240020751953,64.88397850557618,64.37555779332959,64.54503382689174,46617600,58.95709037780762,50.21780506134033,1.1160697937011719,1.7552039666982129,68.71013646783953,1.5663961485747322,1.7628640362198442,85.85824124232096
2019-12-02,AAPL,63.95430374145508,64.9445099213031,63.782411673986815,64.70724493258149,94487200,59.185064239501955,50.33346143722534,-0.3873710632324219,-0.6020531240573188,61.77487583168132,1.4551433902984598,1.7013199070355676,79.58207689784477
2019-12-03,AAPL,62.81401062011719,62.83337572770389,62.04895957270017,62.53800796502037,114430400,59.385452880859376,50.442805519104006,-1.8521041870117188,-2.864103081707855,52.9944435634909,1.2604331638465283,1.6131425583977599,55.53427563270276
2019-12-04,AAPL,63.3684196472168,63.748525426548454,63.11178950805523,63.2062137948775,67181600,59.60195037841797,50.553604164123534,-1.1015815734863281,-1.7086731078462882,56.25038596728589,1.1377448670634038,1.5180630201308887,39.962731172256916
2019-12-05,AAPL,64.29808807373047,64.37314724066661,63.608096393266514,63.86472648524016,74424400,59.82086891174316,50.67021295547485,0.5786209106445312,0.9080755637262121,61.114439549712806,1.102817388028555,1.435013893710422,49.88849673033525
2019-12-06,AAPL,65.54011535644531,65.61032773902627,64.71453802116017,64.75812245184996,106075600,60.07013130187988,50.79074419021607,2.1063156127929688,3.3204941550166907,66.47681412331934,1.1619639339810206,1.3804039017645418,73.7574596674197
2019-12-09,AAPL,64.62252807617188,65.56188720901588,64.13589572948331,65.36820658931325,128042400,60.306207427978514,50.90517837524414,1.2444343566894531,1.963508656788322,59.9043520089171,1.1218642204578018,1.3286959655031938,82.655771712601
2019-12-10,AAPL,65.00020599365234,65.38515118607975,64.36588612252761,65.0292573457689,90420400,60.52497520446777,51.02138122558594,0.5108718872070312,0.7921804346185252,61.587748986599856,1.1077904415083282,1.2845148607042207,84.38677016900375
2019-12-11,AAPL,65.55461883544922,65.63451744095087,65.0050443974032,65.08009618533418,78756800,60.75183784484863,51.139709339141845,1.5688323974609375,2.4518451437357403,63.978567748480124,1.1283662494660973,1.2532851384565962,84.30115519895564
2019-12-12,AAPL,65.72167205810547,65.98798843132002,64.71936347511442,64.83072945357088,137310400,61.00922096252442,51.26093282699585,0.8764114379882812,1.3515427798533497,64.6916837235076,1.1449542050925814,1.2316189517837932,91.2930074217232
2019-12-13,AAPL,66.61503601074219,66.65135019950229,65.59335496579085,65.72167002503738,133587600,61.27549201965332,51.384443340301516,1.9126358032226562,2.9560507756872596,68.30531531344104,1.216168055949396,1.2285287726169138,96.74055357755172
2019-12-16,AAPL,67.75536346435547,67.98052627002482,67.0581086937624,67.06294812404012,128186000,61.53468688964844,51.51260139465332,3.8010597229003906,5.943399428233553,72.21437952410797,1.3490692111146245,1.2526368603164562,96.2179989668842
2019-12-17,AAPL,67.88849639892578,68.21775483990992,67.49870446887013,67.68512958741675,114158400,61.79630317687988,51.64180843353272,5.074485778808594,8.078589042017656,72.63867086368425,1.4484403307555027,1.2917975544042655,96.69249282927144
2019-12-18,AAPL,67.7262954711914,68.24924196202495,67.57619189657501,67.7408211469,116028400,62.06751693725586,51.77141412734986,4.357875823974609,6.877046718595279,71.21191635646119,1.4968496487089453,1.3328079732652016,94.1440902153047
2019-12-19,AAPL,67.79409790039062,68.0749400006666,67.53505170645266,67.66820622307084,98369200,62.327389831542966,51.90377820968628,3.4960098266601562,5.4371909513876835,71.4642339324235,1.5231278021560684,1.3708719390433752,92.96252691268946
2019-12-20,AAPL,67.65365600585938,68.43080908267822,67.44060294579238,68.32912936938088,275978000,62.5696817779541,52.03494903564453,2.1135406494140625,3.2248045916907495,70.09382365079892,1.515155175211504,1.399728586277001,90.68250396269138
2019-12-23,AAPL,68.75765991210938,68.81818602118693,67.87881962615262,67.91755722257518,98572000,62.804508666992184,52.16446561813355,4.1351318359375,6.398901372387253,74.27067378514695,1.5797107771043812,1.4357250244424773,93.14035909138828
2019-12-24,AAPL,68.82302856445312,68.97313952804878,68.49619347139719,68.92471568321903,48478800,63.04228462219238,52.29190156936645,3.8228225708007812,5.88124685508551,74.49779066558533,1.6175007192062196,1.4720801633952258,94.65461034765372
2019-12-26,AAPL,70.1884994506836,70.2054485347973,68.92713738051157,68.95618873131151,93121200,63.310024948120116,52.42520673751831,4.633880615234375,7.068732451737733,78.72284383624367,1.7376016195356812,1.525184454623317,98.6207119732163
2019-12-27,AAPL,70.16187286376953,71.17145176052892,69.7551391250006,70.48145253927747,146266000,63.58181884765625,52.55595933914184,4.4402008056640625,6.7560679249584785,78.44990550215533,1.8097719804441113,1.5821019597874761,94.19104656960208
2019-12-30,AAPL,70.5782699584961,70.86153534910308,69.05301523859924,70.07953550019637,144114400,63.85754768371582,52.6859313583374,3.9632339477539062,5.949458538331802,79.6388017797248,1.8789083906446393,1.641463245958909,92.21831899873973
2019-12-31,AAPL,71.0939712524414,71.10123409050465,70.09407867790037,70.1933423903923,100805600,64.13813514709473,52.816206226348875,3.3386077880859375,4.927444289841795,81.03432870875147,1.9528015971205406,1.7037309161912353,91.9111150880532
2020-01-02,AAPL,72.71607208251953,72.77659819422657,71.46681225027338,71.72101896406637,135480400,64.43137184143066,52.956376209259034,4.82757568359375,7.1110363900623055,84.60786409916773,2.117839342518195,1.7865526014566273,96.443936905282
2020-01-03,AAPL,72.00912475585938,72.7717522953066,71.78396939069293,71.94133580542943,146322800,64.71312461853027,53.09105918884277,4.282829284667969,6.323731801468083,77.73350794826536,2.1666128395774393,1.86256464908079,95.78790651998376
2020-01-06,AAPL,72.5829086303711,72.62164622763687,70.87607527260708,71.12786596061405,118387200,64.9908081817627,53.22031089782715,4.788810729980469,7.063757581104824,79.20997028419244,2.2259068817977123,1.9352330956241746,95.05916777607393
2020-01-07,AAPL,72.24153900146484,72.84921605109494,72.02122310005907,72.59258596559819,108872000,65.25973350524902,53.352694549560546,4.587882995605469,6.781426557654356,75.98190739600903,2.219764102521367,1.9921392970036131,91.56444909607002
2020-01-08,AAPL,73.40361785888672,73.7062482938772,71.94372893603015,71.94372893603015,132079200,65.53741722106933,53.493655319213865,4.645957946777344,6.757004169013485,79.103843135592,2.2823563740220436,2.0501827124072993,93.51585668381891
2020-01-09,AAPL,74.96281433105469,75.15649496744561,74.13239770457567,74.38418105419532,170108400,65.834361038208,53.64474758148194,6.1397857666015625,8.921121163465832,82.4079355059837,2.4297664890855657,2.1260994677429528,93.80816447815887
2020-01-10,AAPL,75.13228607177734,75.69881710238332,74.62871196378013,75.19765901523964,140644800,66.16250129699706,53.79467506408692,4.94378662109375,7.043585002935407,82.72761819527466,2.5310882110979946,2.2070972164139615,95.26654637599968
2020-01-13,AAPL,76.73741912841797,76.76405445807666,75.33079296168272,75.44942915816804,121532000,66.52288909912109,53.952328815460206,6.5755462646484375,9.37196513755542,85.4284969827163,2.709671818775959,2.307612136886361,96.7766215611437
2020-01-14,AAPL,75.7011947631836,76.8850887121643,75.57772655515659,76.67445908650251,161954400,66.83600036621094,54.1033282661438,5.1229248046875,7.258501529861899,77.05196888794931,2.736046527065909,2.393299014922271,92.90912816947413
2020-01-15,AAPL,75.37680053710938,76.38395596192076,74.94343149157285,75.50027617412253,121923600,67.1085408782959,54.25116065979004,4.282829284667969,6.024180685392356,74.58635720200866,2.699652852824869,2.454569782502791,88.87812499685923
2020-01-16,AAPL,76.32100677490234,76.43238014496747,75.55837921189631,75.92153589794125,108829200,67.39185539245605,54.400384349823,3.6049346923828125,4.957548708477909,76.90307694501487,2.715695311031766,2.506794888208586,86.5773137728318
2020-01-17,AAPL,77.16596984863281,77.16838586948856,76.26291740491921,76.57038745969639,137816400,67.69385520935059,54.55223997116089,5.1568450927734375,7.1613772702518865,78.76836364527155,2.764720555553751,2.5583800216776194,91.27160093625132
2020-01-21,AAPL,76.64302062988281,77.23617220085674,76.50501929653306,76.7931242324277,110843200,67.98486518859863,54.70107360839844,4.060111999511719,5.593757643673201,74.74508090308906,2.729907113662975,2.5926854400746904,94.82100495304923
2020-01-22,AAPL,76.91658782958984,77.47100170840719,76.82216354627624,77.12963354237134,101832400,68.26701400756836,54.84970607757568,4.675048828125,6.471413666907351,75.45146909005906,2.69334459690279,2.612817271440311,94.41951551399181
2020-01-23,AAPL,77.28699493408203,77.3668861399878,76.42025699227077,76.96983874202517,104472000,68.5531330871582,54.99647762298584,3.8833770751953125,5.290443698103315,76.413440168153,2.6635535098062633,2.622964519113501,93.49939706873192
2020-01-24,AAPL,77.06424713134766,78.2796084989247,76.87298259611883,77.5339302350096,146537600,68.8248223876953,55.142854099273684,2.1014328002929688,2.8033003016835942,74.5222242241817,2.592089972862297,2.6167896098632606,90.79574560432911
2020-01-27,AAPL,74.79817199707031,75.48090092368226,73.81280512269632,75.06690438729518,161940000,69.05235229492187,55.27655874252319,-0.33411407470703125,-0.44470106285310773,58.625619564168126,2.325791009013841,2.558589889693377,75.28198351098403
2020-01-28,AAPL,76.9141616821289,77.08605376922371,75.58258723533865,75.6818509443487,162234000,69.31004821777344,55.42284351348877,0.1767425537109375,0.23032121189163748,65.93320313035365,2.259444376783833,2.4987607871114683,69.02835150142015
2020-01-29,AAPL,78.52415466308594,79.37394362780475,77.80752757594179,78.55078999397739,216229200,69.60880470275879,55.57727409362793,2.8229598999023438,3.729082359576256,70.24013813357314,2.3101472317593448,2.4610380760410435,69.40672452728877
2020-01-30,AAPL,78.41036224365234,78.46362551493233,77.17078871761717,77.60415772537527,126743200,69.89017845153809,55.73070457458496,3.0335617065429688,4.024529676142849,69.57065881564112,2.314467768645642,2.431724014561963,81.94702670531836
2020-01-31,AAPL,74.93375396728516,78.1222655759737,74.63838622980492,77.69858276990855,199588400,70.09553123474122,55.86672801971436,-1.3872528076171875,-1.8176552776730095,52.961745754156915,2.014140830841839,2.3482073778179386,62.516308464257065
2020-02-03,AAPL,74.72795104980469,75.89731214570682,73.16879799630816,73.67237193822604,173788400,70.30069023132324,55.99707529067993,-2.438018798828125,-3.1594481396533896,52.16778696594724,1.739471449335099,2.2264601921213707,42.6521822427486
2020-02-04,AAPL,77.19500732421875,77.3862719133486,75.93122176752728,76.33795548064964,136616400,70.5702010345459,56.13888349533081,0.5519866943359375,0.720204775072135,59.923738433919226,1.7012538139273943,2.1214189164825754,36.722869526179366
2020-02-05,AAPL,77.824462890625,78.62582786926725,77.21920188630669,78.32561338698618,118826800,70.85801429748535,56.28303653717041,0.9078750610351562,1.1803371504812077,61.63313048114349,1.7021366938890736,2.0375624719638754,55.013628386854236
2020-02-06,AAPL,78.7347640991211,78.7371875072447,77.53635183979819,78.09561237183676,105425600,71.16514770507813,56.42820779800415,1.4477691650390625,1.8732377501206547,64.0230513790831,1.756047460418415,1.9812594696547834,76.537770269887
2020-02-07,AAPL,77.6645736694336,78.48240085764334,77.1719355094332,78.23244174012544,117684000,71.42865249633789,56.568411369323734,0.6003265380859375,0.7789948782121312,59.342933421670985,1.6929019872635536,1.9235879731765375,79.06022702379664
2020-02-10,AAPL,78.03343963623047,78.03343963623047,76.1648155367922,76.24489635857795,109348800,71.70960556030273,56.71271097183227,3.2352676391601562,4.3253298212780855,60.41697626218517,1.6535619131999368,1.8695827611812175,80.18282622353568
2020-02-11,AAPL,77.56263732910156,78.60373238920275,77.34422769426291,78.53093164624849,94323200,71.96395309448242,56.855830364227295,0.6484756469726562,0.8431160566407504,58.30003382576202,1.5663390282429503,1.8089340145935642,73.8862951420305
2020-02-12,AAPL,79.40457916259766,79.40943007689862,78.01402569685219,78.01402569685219,113730400,72.25799667358399,57.00778816223144,0.8804244995117188,1.121214871130099,63.66424927826696,1.627087523575554,1.7725647163899623,83.04292486687608
2020-02-13,AAPL,78.8391342163086,79.16675238353734,78.47026476188894,78.67411425559266,94747600,72.55569328308106,57.161637687683104,0.42877197265625,0.546830750920247,61.0672147635926,1.6110334712281684,1.7402584673576036,87.19781545609673
2020-02-14,AAPL,78.85855102539062,79.10851012138082,78.34892359887368,78.80758309855572,80113600,72.87658409118653,57.303786811828616,3.9247970581054688,5.23768909244687,61.12585762283405,1.5816450734328953,1.7085357885726622,93.98551401066607
2020-02-18,AAPL,77.41461181640625,77.59662109183667,76.34924730268484,76.53125657811528,152531200,73.15750793457032,57.44035713195801,2.6866607666015625,3.595255495244285,54.54597556711876,1.4254094963987143,1.6519105301378727,83.35642323645544
2020-02-19,AAPL,78.53578186035156,78.76632988761132,77.65728500864738,77.65728500864738,93984000,73.44226181030274,57.579419193267825,1.3407745361328125,1.7368669070806153,58.299519172636614,1.376196788593802,1.5967677818290587,81.73611537853556
2020-02-20,AAPL,77.73008728027344,78.78574250032466,77.22288901629881,78.29553354521413,100566000,73.6860612487793,57.71836935043335,-0.0943756103515625,-0.1212672813228388,54.79753796939116,1.2576847371894928,1.5289511729011456,75.70860763816354
2020-02-21,AAPL,75.97066497802734,77.76649566805042,75.35183643347615,77.32238890983989,129554000,73.91302398681641,57.85525354385376,-2.76409912109375,-3.5106463488148116,48.01475543964425,1.0101480490190227,1.4251905481247211,67.99599765607614
2020-02-24,AAPL,72.36202239990234,73.81809639904387,70.19004979476811,72.13876186738017,222195200,74.0602603149414,57.97404670715332,-5.30255126953125,-6.827503221868805,37.70582230348918,0.5168284660262685,1.2435181317050308,47.18203923440617
2020-02-25,AAPL,69.91097259521484,73.41768758581995,69.4377529242665,73.03425797216033,230673600,74.14738739013671,58.0831955909729,-8.122467041015625,-10.408956825279315,32.587954605453575,-0.07109060439641723,0.9805963844847413,24.400524799481786
2020-02-26,AAPL,71.0199966430664,72.28921027859994,69.52752251016861,69.53480258277888,198054800,74.25335388183593,58.20122001647949,-6.542640686035156,-8.435299406174721,36.76989692783999,-0.4424316545639613,0.6959907766750009,14.723928641887802
2020-02-27,AAPL,66.37755584716797,69.4061923618355,66.24165620285358,68.21706677109698,320605600,74.24860427856446,58.30981098175049,-13.027023315429688,-16.40588421072556,28.73411050098789,-1.0986635761108943,0.3370599061178219,7.215026079010816
2020-02-28,AAPL,66.33873748779297,67.56427105877654,62.21562305087625,62.431610947009084,426510000,74.22027175903321,58.41467300415039,-12.500396728515625,-15.855573317457619,28.677674609252758,-1.6033816336136368,-0.05102840182846985,13.626556778141257
2020-03-02,AAPL,72.51493072509766,73.15317785016722,67.39683013967526,68.5034460821462,341397200,74.31280044555665,58.547698726654055,-6.343620300292969,-8.044302384215086,46.636264706159686,-1.4878560741671123,-0.33839393629619835,28.304518613609428
2020-03-03,AAPL,70.21189880371094,73.77442519005979,69.3576638774749,73.69434436871329,319475600,74.36251251220703,58.67021921157837,-7.2027130126953125,-9.304074313227858,42.353718525303506,-1.5641066173419347,-0.5835364725053457,43.46273793047056
2020-03-04,AAPL,73.46864318847656,73.6288122283086,71.13650139150472,71.93976834476976,219178400,74.47600341796876,58.810321979522705,-5.067138671875,-6.452012766467565,49.426206617667425,-1.3462252217016868,-0.736074222344614,57.5976867553552
2020-03-05,AAPL,71.08552551269531,72.69448082569463,70.71907790652914,71.71648489537382,187572800,74.54464080810547,58.945614910125734,-6.644561767578125,-8.548249461781321,45.06884271307241,-1.3502850799182085,-0.8589163938593329,55.132841933730795
2020-03-06,AAPL,70.14152526855469,70.57592284013839,68.24863164787311,68.43549184953756,226176800,74.57231811523438,59.07196771621704,-5.829139709472656,-7.672882304187533,43.435335582814766,-1.4133828791370462,-0.9698096909148757,55.57476814247343
2020-03-09,AAPL,64.5938720703125,67.48660157527603,63.82457638904733,64.00658563730508,286744800,74.48773498535157,59.17517509460449,-7.768150329589844,-10.735120539693936,35.33092375644188,-1.889259382896043,-1.153699629311109,38.23062156411615
2020-03-10,AAPL,69.24602508544922,69.51297346708441,65.37044115282052,67.25606172575357,285290000,74.46888549804687,59.30539447784424,-0.664947509765625,-0.9511346861324288,44.65647490489273,-1.869455156623431,-1.2968507347735734,34.87110905581449
2020-03-11,AAPL,66.8410873413086,68.24620108036899,65.97472137640763,67.31674360006403,255598800,74.40246978759765,59.42441875457764,-4.1789093017578125,-5.88413052560429,41.3378351523832,-2.0244815782316294,-1.4423769034651845,28.841636700193416
2020-03-12,AAPL,60.24021530151367,65.52333888472222,60.18440016078189,62.111272274536645,418474000,74.195708694458,59.51132844924927,-6.137340545654297,-9.246108066686444,33.89282068333839,-2.6494353011478182,-1.6837885830017112,24.193888223193028
2020-03-13,AAPL,67.4574966430664,67.93072375869788,61.38566570157223,64.28325788918951,370732000,74.12297920227051,59.635346546173096,1.1187591552734375,1.6864341976349808,45.45917571510666,-2.5331408710449352,-1.8536590406103561,27.890458847683675
2020-03-16,AAPL,58.7792854309082,62.873275496652674,58.242963182289955,58.716186517548486,322423600,73.84424346923828,59.71486742019653,-13.735645294189453,-18.94181674979592,37.06224012923236,-3.1054382561673037,-2.104014883721746,19.1268096556779
2020-03-17,AAPL,61.36382293701172,62.516544687820904,57.854682347294336,60.06548857627604,324056000,73.63133743286133,59.81119451522827,-8.848075866699219,-12.601960661162986,40.582318042427396,-3.312255856489486,-2.345663078275294,26.337911433241448
2020-03-18,AAPL,59.861637115478516,60.66975874633833,57.54405159077075,58.187153255274865,300233600,73.37691200256347,59.902138786315916,-13.607006072998047,-18.520834852075076,39.20966850289715,-3.556378419639273,-2.5878061465480897,13.258380600368639
2020-03-19,AAPL,59.40296936035156,61.35896164078844,58.876356338925326,60.036361741511776,271857200,73.12014060974121,59.983166999816895,-11.68255615234375,-16.43450768364558,38.77837623413009,-3.743702887819296,-2.818985494802331,15.92511150220255
2020-03-20,AAPL,55.631736755371094,61.11385462075303,55.330813454385684,59.98539501929856,401693200,72.7647029876709,60.04185228347778,-14.509788513183594,-20.686445664859974,35.33666914498283,-4.148642859721534,-3.084916967786172,9.121407864998716
2020-03-23,AAPL,54.44988250732422,55.45214789716105,51.595978985823706,55.35022316814183,336752800,72.35444435119629,60.09140600204468,-10.143989562988281,-15.704259921043631,34.30899009097782,-4.512904511515089,-3.3705144765319552,8.679290020826947
2020-03-24,AAPL,59.91259765625,60.10916707001685,56.85969513959366,57.359613328429845,287531200,72.05005058288575,60.162345809936525,-9.333427429199219,-13.478647211420178,42.61612200448032,-4.311093434669637,-3.558630268159492,18.00086538997347
2020-03-25,AAPL,59.58255386352539,62.67185674280047,59.286485163699844,60.85176409780143,303602000,71.70695327758789,60.228713722229,-7.258533477783203,-10.859388688156995,42.26833924401473,-4.130178352974795,-3.672939885122553,31.483344436243765
2020-03-26,AAPL,62.71796417236328,62.77620476506975,59.786401276197694,59.825230806660564,252087200,71.44728866577148,60.30807750701904,2.4777488708496094,4.11311423514675,46.71700944926735,-3.6912500067484615,-3.6766019094477347,47.85737881818927
2020-03-27,AAPL,60.121307373046875,62.09428547221415,59.95385824110164,61.33712804392787,204216800,71.14217880249024,60.375203456878666,-7.336189270019531,-10.875276485335716,43.71280367337662,-3.5124354629924,-3.643768620156668,50.57881363643002
2020-03-30,AAPL,61.837039947509766,62.0093436795025,60.52414557218957,60.84933827038797,167976400,70.85249946594239,60.45095623016358,3.0577545166015625,5.202095422197304,46.17573595224688,-3.1954432878646344,-3.5541035536982615,57.0548238123858
2020-03-31,AAPL,61.71084976196289,63.700817094858024,61.15511640489983,62.0287624061651,197002000,70.54339706420899,60.52777328491211,0.3470268249511719,0.5655234767680387,46.01625281522715,-2.9207387405248113,-3.4274305910635716,57.0039466891806
2020-04-01,AAPL,58.46380615234375,60.35912878890937,58.031837774101646,59.82038104472191,176218400,70.1798127746582,60.58697242736817,-1.3978309631347656,-2.3351031319745283,41.99682166757081,-2.9312530299515416,-3.3281950788411656,55.15792354702268
2020-04-02,AAPL,59.43937301635742,59.49276269917482,57.49066070248686,58.32547715782636,165934000,69.83026847839355,60.64556676864624,0.036403656005859375,0.06128255270376593,43.5910658455125,-2.828263130464819,-3.2282086891658963,56.254082541179486
2020-04-03,AAPL,58.585147857666016,59.62623930857482,57.99301040837071,58.92247157470053,129880000,69.45623153686523,60.700587368011476,2.953411102294922,5.308860148087644,42.48981096116967,-2.7834854369111284,-3.139264038714943,54.85948604947931
2020-04-06,AAPL,63.69598388671875,63.85129466013051,60.51931534578942,60.888184912873484,201820400,69.18886627197266,60.77925043106079,9.246101379394531,16.980939083111537,50.540680181994865,-2.308980547200626,-2.9732073404120802,73.75562561180449
2020-04-07,AAPL,62.958221435546875,65.93589798982386,62.85387122600371,65.71748092950824,202887200,68.95206726074218,60.85504228591919,3.045623779296875,5.083444715201995,49.46421889535162,-1.9697571334502513,-2.7725172990197144,78.5687999463351
