Date,NVDA
2021-01-22,13.676529884338379
2021-01-25,13.617432594299316
2021-01-26,13.400006294250488
2021-01-27,12.88386344909668
2021-01-28,13.016763687133789
2021-01-29,12.955674171447754
2021-02-01,13.202277183532715
2021-02-02,13.521185874938965
2021-02-03,13.49500560760498
2021-02-04,13.62840461730957
2021-02-05,13.55534553527832
2021-02-08,14.400871276855469
2021-02-09,14.225831985473633
2021-02-10,14.725518226623535
2021-02-11,15.21074390411377
2021-02-12,14.922004699707031
2021-02-16,15.290033340454102
2021-02-17,14.866896629333496
2021-02-18,14.79010009765625
2021-02-19,14.887343406677246
2021-02-22,14.31809139251709
2021-02-23,14.104900360107422
2021-02-24,14.46096420288086
2021-02-25,13.272591590881348
2021-02-26,13.678523063659668
2021-03-01,13.805441856384277
2021-03-02,13.371081352233887
2021-03-03,12.771160125732422
2021-03-04,12.337797164916992
2021-03-05,12.428811073303223
2021-03-08,11.562836647033691
2021-03-09,12.491716384887695
2021-03-10,12.439834594726562
2021-03-11,12.963887214660645
2021-03-12,12.826699256896973
2021-03-15,13.161188125610352
2021-03-16,13.260961532592773
2021-03-17,13.310844421386719
2021-03-18,12.69350528717041
2021-03-19,12.816473960876465
2021-03-22,13.156196594238281
2021-03-23,13.040961265563965
2021-03-24,12.61418628692627
2021-03-25,12.506683349609375
2021-03-26,12.809988975524902
2021-03-29,12.918741226196289
2021-03-30,12.842412948608398
2021-03-31,13.317830085754395
2021-04-01,13.780272483825684
2021-04-05,13.955620765686035
2021-04-06,13.82990837097168
2021-04-07,14.111266136169434
2021-04-08,14.284370422363281
2021-04-09,14.367179870605469
2021-04-12,15.174338340759277
2021-04-13,15.643763542175293
2021-04-14,15.24218463897705
2021-04-15,16.10047149658203
2021-04-16,15.876235961914062
2021-04-19,15.326740264892578
2021-04-20,15.136672019958496
2021-04-21,15.325493812561035
2021-04-22,14.81640625
2021-04-23,15.230462074279785
2021-04-26,15.442727088928223
2021-04-27,15.346694946289062
2021-04-28,15.241934776306152
2021-04-29,15.289823532104492
2021-04-30,14.975293159484863
2021-05-03,14.802935600280762
2021-05-04,14.318544387817383
2021-05-05,14.425548553466797
2021-05-06,14.48990249633789
2021-05-07,14.778493881225586
2021-05-10,14.23323917388916
2021-05-11,14.273645401000977
2021-05-12,13.727143287658691
2021-05-13,13.634105682373047
2021-05-14,14.210540771484375
2021-05-17,14.133216857910156
2021-05-18,13.983808517456055
2021-05-19,14.033695220947266
2021-05-20,14.579197883605957
2021-05-21,14.95758056640625
2021-05-24,15.576420783996582
2021-05-25,15.612088203430176
2021-05-26,15.664219856262207
2021-05-27,15.452702522277832
2021-05-28,16.207475662231445
2021-06-01,16.227434158325195
2021-06-02,16.740013122558594
2021-06-03,16.931076049804688
2021-06-04,17.53818702697754
2021-06-07,17.57884979248047
2021-06-08,17.417219161987305
2021-06-09,17.322656631469727
2021-06-10,17.389272689819336
2021-06-11,17.788700103759766
2021-06-14,17.981801986694336
2021-06-15,17.75202751159668
2021-06-16,17.773727416992188
2021-06-17,18.618995666503906
2021-06-18,18.60053062438965
2021-06-21,18.389469146728516
2021-06-22,18.848024368286133
2021-06-23,19.018173217773438
2021-06-24,19.166120529174805
2021-06-25,18.991981506347656
2021-06-28,19.94402503967285
2021-06-29,19.98569107055664
2021-06-30,19.961488723754883
2021-07-01,20.170555114746094
2021-07-02,20.444992065429688
2021-07-06,20.65605926513672
2021-07-07,20.329978942871094
2021-07-08,19.861942291259766
2021-07-09,20.00914192199707
2021-07-12,20.470443725585938
2021-07-13,20.20848274230957
2021-07-14,19.80081558227539
2021-07-15,18.92736053466797
2021-07-16,18.12375831604004
2021-07-19,18.741243362426758
2021-07-20,18.573841094970703
2021-07-21,19.370203018188477
2021-07-22,19.55382537841797
2021-07-23,19.517900466918945
2021-07-26,19.254440307617188
2021-07-27,19.168617248535156
2021-07-28,19.463014602661133
2021-07-29,19.621685028076172
2021-07-30,19.459020614624023
2021-08-02,19.709505081176758
2021-08-03,19.77437400817871
2021-08-04,20.232433319091797
2021-08-05,20.594682693481445
2021-08-06,20.324235916137695
2021-08-09,20.25339126586914
2021-08-10,19.895122528076172
2021-08-11,19.658605575561523
2021-08-12,19.864187240600586
2021-08-13,20.146608352661133
2021-08-16,19.90909194946289
2021-08-17,19.41810417175293
2021-08-18,19.000961303710938
2021-08-19,19.75740623474121
2021-08-20,20.773319244384766
2021-08-23,21.91297721862793
2021-08-24,21.748315811157227
2021-08-25,22.167455673217773
2021-08-26,22.022756576538086
2021-08-27,22.589588165283203
2021-08-30,22.641475677490234
2021-08-31,22.34304428100586
2021-09-01,22.39893341064453
2021-09-02,22.354019165039062
2021-09-03,22.800180435180664
2021-09-07,22.61952018737793
2021-09-08,22.297130584716797
2021-09-09,22.13543128967285
2021-09-10,22.435869216918945
2021-09-13,22.11048126220703
2021-09-14,22.200313568115234
2021-09-15,22.29912567138672
2021-09-16,22.200313568115234
2021-09-17,21.858951568603516
2021-09-20,21.073427200317383
2021-09-21,21.206178665161133
2021-09-22,21.899873733520508
2021-09-23,22.439857482910156
2021-09-24,22.039609909057617
2021-09-27,21.619403839111328
2021-09-28,20.660200119018555
2021-09-29,20.47854232788086
2021-09-30,20.677169799804688
2021-10-01,20.703121185302734
2021-10-04,19.695016860961914
2021-10-05,20.41266632080078
2021-10-06,20.66119956970215
2021-10-07,21.035497665405273
2021-10-08,20.79195213317871
2021-10-11,20.656208038330078
2021-10-12,20.632251739501953
2021-10-13,20.89975357055664
2021-10-14,21.705238342285156
2021-10-15,21.821022033691406
2021-10-18,22.180347442626953
2021-10-19,22.248220443725586
2021-10-20,22.06157112121582
2021-10-21,22.649463653564453
2021-10-22,22.683401107788086
2021-10-25,23.122581481933594
2021-10-26,24.670669555664062
2021-10-27,24.405166625976562
2021-10-28,24.89425277709961
2021-10-29,25.51907730102539
2021-11-01,25.77859115600586
2021-11-02,26.351511001586914
2021-11-03,26.548145294189453
2021-11-04,29.745140075683594
2021-11-05,29.69623565673828
2021-11-08,30.746261596679688
2021-11-09,30.59953498840332
2021-11-10,29.40378189086914
2021-11-11,30.33303451538086
2021-11-12,30.33303451538086
2021-11-15,29.96871566772461
2021-11-16,30.146385192871094
2021-11-17,29.206151962280273
2021-11-18,31.615625381469727
2021-11-19,32.923179626464844
2021-11-22,31.896099090576172
2021-11-23,31.68649673461914
2021-11-24,32.61275863647461
2021-11-26,31.443954467773438
2021-11-29,33.31343460083008
2021-11-30,32.61475372314453
2021-12-01,31.37991714477539
2021-12-02,32.069705963134766
2021-12-03,30.63922119140625
2021-12-06,29.984373092651367
2021-12-07,32.37017822265625
2021-12-08,31.770235061645508
2021-12-09,30.43657684326172
2021-12-10,30.14508819580078
2021-12-13,28.11166000366211
2021-12-14,28.28734588623047
2021-12-15,30.405630111694336
2021-12-16,28.337265014648438
2021-12-17,27.752288818359375
2021-12-20,27.670433044433594
2021-12-21,29.02405548095703
2021-12-22,29.348485946655273
2021-12-23,29.588064193725586
2021-12-27,30.890777587890625
2021-12-28,30.268871307373047
2021-12-29,29.948429107666016
2021-12-30,29.534160614013672
2021-12-31,29.359464645385742
2022-01-03,30.06822395324707
2022-01-04,29.23868179321289
2022-01-05,27.555633544921875
2022-01-06,28.128623962402344
2022-01-07,27.199256896972656
2022-01-10,27.351987838745117
2022-01-11,27.76825714111328
2022-01-12,27.949941635131836
2022-01-13,26.528438568115234
2022-01-14,26.894790649414062
2022-01-18,25.85761070251465
2022-01-19,25.0230770111084
2022-01-20,24.107688903808594
2022-01-21,23.333044052124023
2022-01-24,23.3310489654541
2022-01-25,22.284883499145508
2022-01-26,22.73209571838379
2022-01-27,21.905548095703125
2022-01-28,22.799978256225586
2022-01-31,24.443096160888672
2022-02-01,24.59482765197754
2022-02-02,25.197769165039062
2022-02-03,23.906038284301758
2022-02-04,24.27638816833496
2022-02-07,24.684673309326172
2022-02-08,25.064006805419922
2022-02-09,26.658205032348633
2022-02-10,25.778751373291016
2022-02-11,23.90703582763672
2022-02-14,24.224475860595703
2022-02-15,26.448575973510742
2022-02-16,26.464548110961914
2022-02-17,24.464059829711914
2022-02-18,23.600574493408203
2022-02-22,23.349016189575195
2022-02-23,22.347776412963867
2022-02-24,23.706388473510742
2022-02-25,24.114669799804688
2022-02-28,24.342269897460938
2022-03-01,23.435869216918945
2022-03-02,24.18168067932129
2022-03-03,23.676483154296875
2022-03-04,22.899715423583984
2022-03-07,21.318218231201172
2022-03-08,21.479961395263672
2022-03-09,22.97758674621582
2022-03-10,22.62215232849121
2022-03-11,22.06503677368164
2022-03-14,21.29625701904297
2022-03-15,22.9366512298584
2022-03-16,24.457246780395508
2022-03-17,24.726816177368164
2022-03-18,26.411148071289062
2022-03-21,26.691701889038086
2022-03-22,26.482038497924805
2022-03-23,25.593446731567383
2022-03-24,28.1054630279541
2022-03-25,27.648189544677734
2022-03-28,28.17435646057129
2022-03-29,28.61066436767578
2022-03-30,27.646190643310547
2022-03-31,27.242828369140625
2022-04-01,26.669736862182617
2022-04-04,27.316713333129883
2022-04-05,25.88997459411621
2022-04-06,24.368383407592773
2022-04-07,24.169700622558594
2022-04-08,23.082422256469727
2022-04-11,21.88232421875
2022-04-12,21.46997833251953
2022-04-13,22.167871475219727
2022-04-14,21.224367141723633
2022-04-18,21.748538970947266
2022-04-19,22.162883758544922
2022-04-20,21.448015213012695
2022-04-21,20.15106964111328
2022-04-22,19.48412322998047
2022-04-25,19.870513916015625
2022-04-26,18.758275985717773
2022-04-27,18.385868072509766
2022-04-28,19.750699996948242
2022-04-29,18.51766014099121
2022-05-02,19.50209617614746
2022-05-03,19.570985794067383
2022-05-04,20.301830291748047
2022-05-05,18.814184188842773
2022-05-06,18.64545440673828
2022-05-09,16.92318344116211
2022-05-10,17.56715965270996
2022-05-11,16.603689193725586
2022-05-12,16.149410247802734
2022-05-13,17.6779842376709
2022-05-16,17.236684799194336
2022-05-17,18.148239135742188
2022-05-18,16.911203384399414
2022-05-19,17.096908569335938
2022-05-20,16.667591094970703
2022-05-23,16.87126922607422
2022-05-24,16.128440856933594
2022-05-25,16.948143005371094
2022-05-26,17.822755813598633
2022-05-27,18.78124237060547
2022-05-31,18.642457962036133
2022-06-01,18.291017532348633
2022-06-02,19.561002731323242
2022-06-03,18.690385818481445
2022-06-06,18.756275177001953
2022-06-07,18.89605712890625
2022-06-08,18.6224365234375
2022-06-09,18.02325439453125
2022-06-10,16.95073127746582
2022-06-13,15.625547409057617
2022-06-14,15.814288139343262
2022-06-15,16.504343032836914
2022-06-16,15.579610824584961
2022-06-17,15.858227729797363
2022-06-21,16.543289184570312
2022-06-22,16.337568283081055
2022-06-23,16.2027530670166
2022-06-24,17.102516174316406
2022-06-27,16.845870971679688
2022-06-28,15.960086822509766
2022-06-29,15.520689964294434
2022-06-30,15.138216972351074
2022-07-01,14.50308895111084
2022-07-05,14.943483352661133
2022-07-06,15.109257698059082
2022-07-07,15.836256980895996
2022-07-08,15.81628704071045
2022-07-11,15.131227493286133
2022-07-12,15.061320304870605
2022-07-13,15.143209457397461
2022-07-14,15.35092544555664
2022-07-15,15.740388870239258
2022-07-18,16.078922271728516
2022-07-19,16.96870231628418
2022-07-20,17.78258514404297
2022-07-21,18.025249481201172
2022-07-22,17.295255661010742
2022-07-25,17.000659942626953
2022-07-26,16.510332107543945
2022-07-27,17.76561164855957
2022-07-28,17.959346771240234
2022-07-29,18.138099670410156
2022-08-01,18.41571617126465
2022-08-02,18.500600814819336
2022-08-03,18.867095947265625
2022-08-04,19.188657760620117
2022-08-05,18.962963104248047
2022-08-08,17.76860237121582
2022-08-09,17.06257438659668
2022-08-10,18.072187423706055
2022-08-11,17.917400360107422
2022-08-12,18.683345794677734
2022-08-15,19.005903244018555
2022-08-16,18.85311508178711
2022-08-17,18.30986213684082
2022-08-18,18.747264862060547
2022-08-19,17.82452964782715
2022-08-22,17.01064109802246
2022-08-23,17.157442092895508
2022-08-24,17.198389053344727
2022-08-25,17.888442993164062
2022-08-26,16.237709045410156
2022-08-29,15.779335021972656
2022-08-30,15.446793556213379
2022-08-31,15.073305130004883
2022-09-01,13.917893409729004
2022-09-02,13.628291130065918
2022-09-06,13.446538925170898
2022-09-07,13.699268341064453
2022-09-08,13.974970817565918
2022-09-09,14.37154483795166
2022-09-12,14.489418029785156
2022-09-13,13.11689281463623
2022-09-14,13.113895416259766
2022-09-15,12.91511058807373
2022-09-16,13.183820724487305
2022-09-19,13.367624282836914
2022-09-20,13.161844253540039
2022-09-21,13.246753692626953
2022-09-22,12.547506332397461
2022-09-23,12.502555847167969
2022-09-26,12.214864730834961
2022-09-27,12.399664878845215
2022-09-28,12.722319602966309
2022-09-29,12.20687198638916
2022-09-30,12.125959396362305
2022-10-03,12.498558044433594
2022-10-04,13.15285587310791
2022-10-05,13.194808959960938
2022-10-06,13.115894317626953
2022-10-07,12.063026428222656
2022-10-10,11.657462120056152
2022-10-11,11.573553085327148
2022-10-12,11.48764705657959
2022-10-13,11.947153091430664
2022-10-14,11.21493911743164
2022-10-17,11.875227928161621
2022-10-18,11.954143524169922
2022-10-19,12.038053512573242
2022-10-20,12.180899620056152
2022-10-21,12.452606201171875
2022-10-24,12.585465431213379
2022-10-25,13.246753692626953
2022-10-26,12.882144927978516
2022-10-27,13.161844253540039
2022-10-28,13.819137573242188
2022-10-31,13.482499122619629
2022-11-01,13.528450965881348
2022-11-02,13.204798698425293
2022-11-03,13.406580924987793
2022-11-04,14.140792846679688
2022-11-07,14.285636901855469
2022-11-08,14.58631420135498
2022-11-09,13.761202812194824
2022-11-10,15.73307991027832
2022-11-11,16.30946159362793
2022-11-14,16.27749252319336
2022-11-15,16.648094177246094
2022-11-16,15.892908096313477
2022-11-17,15.660158157348633
2022-11-18,15.392446517944336
2022-11-21,15.300544738769531
2022-11-22,16.020771026611328
2022-11-23,16.501251220703125
2022-11-25,16.252519607543945
2022-11-28,15.809996604919434
2022-11-29,15.622198104858398
2022-11-30,16.90914535522461
2022-12-01,17.1209716796875
2022-12-02,16.8621826171875
2022-12-05,16.596403121948242
2022-12-06,15.97391128540039
2022-12-07,16.106801986694336
2022-12-08,17.154945373535156
2022-12-09,16.98708152770996
2022-12-12,17.52064323425293
2022-12-13,18.057205200195312
2022-12-14,17.659528732299805
2022-12-15,16.938119888305664
2022-12-16,16.55742835998535
2022-12-19,16.240690231323242
2022-12-20,16.071828842163086
2022-12-21,16.487489700317383
2022-12-22,15.32644271850586
2022-12-23,15.193549156188965
2022-12-27,14.109439849853516
2022-12-28,14.024507522583008
2022-12-29,14.591044425964355
2022-12-30,14.602035522460938
2023-01-03,14.303278923034668
2023-01-04,14.736924171447754
2023-01-05,14.25331974029541
2023-01-06,14.846834182739258
2023-01-09,15.615205764770508
2023-01-10,15.895976066589355
2023-01-11,15.987898826599121
2023-01-12,16.497482299804688
2023-01-13,16.885164260864258
2023-01-17,17.68750762939453
2023-01-18,17.362773895263672
2023-01-19,16.751272201538086
2023-01-20,17.824392318725586
2023-01-23,19.177289962768555
2023-01-24,19.249225616455078
2023-01-25,19.30718231201172
2023-01-26,19.785789489746094
2023-01-27,20.34832763671875
2023-01-30,19.14631462097168
2023-01-31,19.52100372314453
2023-02-01,20.925853729248047
2023-02-02,21.691226959228516
2023-02-03,21.08272361755371
2023-02-06,21.071733474731445
2023-02-07,22.15484619140625
2023-02-08,22.18682289123535
2023-02-09,22.318714141845703
2023-02-10,21.247589111328125
2023-02-13,21.770160675048828
2023-02-14,22.95219612121582
2023-02-15,22.745361328125
2023-02-16,21.98398780822754
2023-02-17,21.3704891204834
2023-02-21,20.638092041015625
2023-02-22,20.737009048461914
2023-02-23,23.64462661743164
2023-02-24,23.266935348510742
2023-02-27,23.48175621032715
2023-02-28,23.196990966796875
2023-03-01,22.679414749145508
2023-03-02,23.294912338256836
2023-03-03,23.870439529418945
2023-03-06,23.53471565246582
2023-03-07,23.27288818359375
2023-03-08,24.165302276611328
2023-03-09,23.420787811279297
2023-03-10,22.95009422302246
2023-03-13,22.951093673706055
2023-03-14,24.047380447387695
2023-03-15,24.212276458740234
2023-03-16,25.524423599243164
2023-03-17,25.70830726623535
2023-03-20,25.883190155029297
2023-03-21,26.181995391845703
2023-03-22,26.45081901550293
2023-03-23,27.173351287841797
2023-03-24,26.761615753173828
2023-03-27,26.513782501220703
2023-03-28,26.392858505249023
2023-03-29,26.96648406982422
2023-03-30,27.36522674560547
2023-03-31,27.758974075317383
2023-04-03,27.946847915649414
2023-04-04,27.4351806640625
2023-04-05,26.863554000854492
2023-04-06,27.019451141357422
2023-04-10,27.56110382080078
2023-04-11,27.1513671875
2023-04-12,26.47780418395996
2023-04-13,26.445825576782227
2023-04-14,26.740631103515625
2023-04-17,26.98447608947754
2023-04-18,27.649044036865234
2023-04-19,27.912872314453125
2023-04-20,27.086408615112305
2023-04-21,27.101396560668945
2023-04-24,27.024450302124023
2023-04-25,26.223970413208008
2023-04-26,26.93850326538086
2023-04-27,27.20832633972168
2023-04-28,27.730993270874023
2023-05-01,28.891239166259766
2023-05-02,28.191688537597656
2023-05-03,27.78395652770996
2023-05-04,27.544111251831055
2023-05-05,28.661386489868164
2023-05-08,29.132080078125
2023-05-09,28.552453994750977
2023-05-10,28.866254806518555
2023-05-11,28.559452056884766
2023-05-12,28.321605682373047
2023-05-15,28.934206008911133
2023-05-16,29.194040298461914
2023-05-17,30.158411026000977
2023-05-18,31.657442092895508
2023-05-19,31.24370574951172
2023-05-22,31.155763626098633
2023-05-23,30.668079376220703
2023-05-24,30.5181827545166
2023-05-25,37.955352783203125
2023-05-26,38.92072296142578
2023-05-30,40.084964752197266
2023-05-31,37.809444427490234
2023-06-01,39.74419021606445
2023-06-02,39.30147171020508
2023-06-05,39.14558029174805
2023-06-06,38.628910064697266
2023-06-07,37.45454788208008
2023-06-08,38.48898696899414
2023-06-09,38.74885177612305
2023-06-12,39.46045684814453
2023-06-13,40.99961853027344
2023-06-14,42.973541259765625
2023-06-15,42.629730224609375
2023-06-16,42.668704986572266
2023-06-20,43.784095764160156
2023-06-21,43.021514892578125
2023-06-22,43.00152587890625
2023-06-23,42.18597412109375
2023-06-26,40.609832763671875
2023-06-27,41.853153228759766
2023-06-28,41.09456253051758
2023-06-29,40.79972457885742
2023-06-30,42.2789192199707
2023-07-03,42.389854431152344
2023-07-05,42.293914794921875
2023-07-06,42.08002853393555
2023-07-07,42.47980880737305
2023-07-10,42.156982421875
2023-07-11,42.38186264038086
2023-07-12,43.87804412841797
2023-07-13,45.95192337036133
2023-07-14,45.44419479370117
2023-07-17,46.435646057128906
2023-07-18,47.46808624267578
2023-07-19,47.05131530761719
2023-07-20,45.49515914916992
2023-07-21,44.28482437133789
2023-07-24,44.5876579284668
2023-07-25,45.654075622558594
2023-07-26,45.42720031738281
2023-07-27,45.87495803833008
2023-07-28,46.72449493408203
2023-07-31,46.70349884033203
2023-08-01,46.48162078857422
2023-08-02,44.24484634399414
2023-08-03,44.4907112121582
2023-08-04,44.65562057495117
2023-08-07,45.3922233581543
2023-08-08,44.63963317871094
2023-08-09,42.53077697753906
2023-08-10,42.364871978759766
2023-08-11,40.83271026611328
2023-08-14,43.7291259765625
2023-08-15,43.9160270690918
2023-08-16,43.46227264404297
2023-08-17,43.32034683227539
2023-08-18,43.27537155151367
2023-08-21,46.94137191772461
2023-08-22,45.6430778503418
2023-08-23,47.090293884277344
2023-08-24,47.137264251708984
2023-08-25,45.992897033691406
2023-08-28,46.809444427490234
2023-08-29,48.757381439208984
2023-08-30,49.237125396728516
2023-08-31,49.32807159423828
2023-09-01,48.4825325012207
2023-09-05,48.52151107788086
2023-09-06,47.03919982910156
2023-09-07,46.21957778930664
2023-09-08,45.55088806152344
2023-09-11,45.15707015991211
2023-09-12,44.849212646484375
2023-09-13,45.46392822265625
2023-09-14,45.55988693237305
2023-09-15,43.879661560058594
2023-09-18,43.94562911987305
2023-09-19,43.49983596801758
2023-09-20,42.21943283081055
2023-09-21,40.99799346923828
2023-09-22,41.59071731567383
2023-09-25,42.20243453979492
2023-09-26,41.89158248901367
2023-09-27,42.44832229614258
2023-09-28,43.06903839111328
2023-09-29,43.478851318359375
2023-10-02,44.761253356933594
2023-10-03,43.49683380126953
2023-10-04,44.020599365234375
2023-10-05,44.66729736328125
2023-10-06,45.74079895019531
2023-10-09,45.25202560424805
2023-10-10,45.77678298950195
2023-10-11,46.78431701660156
2023-10-12,46.923255920410156
2023-10-13,45.439937591552734
2023-10-16,46.073646545410156
2023-10-17,43.91764450073242
2023-10-18,42.17645263671875
2023-10-19,42.08149719238281
2023-10-20,41.367820739746094
2023-10-23,42.95509338378906
2023-10-24,43.64276885986328
2023-10-25,41.759639739990234
2023-10-26,40.30731964111328
2023-10-27,40.48123550415039
2023-10-30,41.14193344116211
2023-10-31,40.761104583740234
2023-11-01,42.305397033691406
2023-11-02,43.48584747314453
2023-11-03,44.98414993286133
2023-11-06,45.729801177978516
2023-11-07,45.933712005615234
2023-11-08,46.552425384521484
2023-11-09,46.928245544433594
2023-11-10,48.31260681152344
2023-11-13,48.597476959228516
2023-11-14,49.632991790771484
2023-11-15,48.8653564453125
2023-11-16,49.45707702636719
2023-11-17,49.27516555786133
2023-11-20,50.385643005371094
2023-11-21,49.920860290527344
2023-11-22,48.69342803955078
2023-11-24,47.753868103027344
2023-11-27,48.21965026855469
2023-11-28,47.79884338378906
2023-11-29,48.117698669433594
